id,question,answer,category,table_id,output,answer_format
10,Around which year will the next orbital period begin starting from the time of perihelion?,2206,planet,1138,"To determine when the next orbital period will begin, we need to add one complete orbital period to the time of perihelion provided in the table.

Step 1: Identify the time of perihelion.
The time of perihelion is given as 2042-Sep-04.

Step 2: Identify the orbital period.
The orbital period is given as 164.8 years.

Step 3: Add the orbital period to the time of perihelion.
Since the orbital period is 164.8 years, we add this duration to the time of perihelion. The next orbital period will begin on 2042-Sep-04 + 164.8 years.

Step 4: Calculate the exact date.
Adding 164.8 years to 2042 results in 2206.8 years. Since we cannot have a fraction of a year in a calendar date, we round up to the next whole year, which is 2207.

Final Answer: The next orbital period will begin around the year 2207.",yyyy
11,"Between 2021 and 2024, how many years does Mardi Gras take place in February?",3,holiday,218,"To find out how many years between 2021 and 2024 Mardi Gras takes place in February, let's analyze the provided dates for each year:

- In 2021, Mardi Gras was on 16 February.
- In 2022, Mardi Gras was on 1 March.
- In 2023, Mardi Gras will be on 21 February.
- In 2024, Mardi Gras will be on 13 February.

Now, we count the number of times Mardi Gras falls in February:
- 2021: Yes
- 2022: No
- 2023: Yes
- 2024: Yes

So, Mardi Gras takes place in February in 2021, 2023, and 2024.

Final Answer: Between 2021 and 2024, Mardi Gras takes place in February in 3 years.",<num_years>
12,"Between 2021 and 2024, which year does Purim occur the earliest in the year?",2021,holiday,206,"To determine in which year between 2021 and 2024 Purim occurs the earliest in the year, we need to compare the dates provided for each year:

- In 2021, Purim was from Sunset, 25 February to nightfall, 26 February.
- In 2022, Purim was from Sunset, 16 March to nightfall, 17 March.
- In 2023, Purim was from Sunset, 6 March to nightfall, 7 March.
- In 2024, Purim was from Sunset, 23 March to nightfall, 24 March.

February comes before March in the calendar, so any dates in February will be earlier than those in March. Therefore, the earliest date among these is in February 2021.

Final Answer: The earliest occurrence of Purim between 2021 and 2024 is in 2021.",yyyy
13,"Between 2021 and 2024, which year does Purim occur the latest in the year?",2024,holiday,206,"To determine in which year between 2021 and 2024 Purim occurs the latest in the year, we need to compare the dates for each year provided in the table.

- For 2021, Purim was from Sunset, 25 February to nightfall, 26 February.
- For 2022, Purim was from Sunset, 16 March to nightfall, 17 March.
- For 2023, Purim was from Sunset, 6 March to nightfall, 7 March.
- For 2024, Purim was from Sunset, 23 March to nightfall, 24 March.

Comparing these dates:
- February 25-26 is earlier than any March date.
- Among the March dates, March 23-24 is the latest.

Therefore, Purim occurs the latest in the year 2024.

Final Answer: 2024",yyyy
14,"Between 2021 and 2024, which year does Sukkot occur earliest in the year?",2021,holiday,219,"To determine which year Sukkot occurs earliest in the year between 2021 and 2024, we need to compare the dates for each year provided in the table.

- For 2021, Sukkot begins on Sunset, 20 September.
- For 2022, Sukkot begins on Sunset, 9 October.
- For 2023, Sukkot begins on Sunset, 29 September.
- For 2024, Sukkot begins on Sunset, 16 October.

Now let's order these dates from earliest to latest:
1. 2021: 20 September
2. 2023: 29 September
3. 2022: 9 October
4. 2024: 16 October

From this comparison, it's clear that Sukkot occurs earliest in the year 2021.

Final Answer: 2021",yyyy
15,"Between 2021 and 2024, which year does Sukkot occur latest in the year?",2024,holiday,219,"To determine which year Sukkot occurs latest in the year between 2021 and 2024, we need to compare the end dates of Sukkot for each of these years.

- For 2021, Sukkot ends on nightfall, 27 September (or 28 September outside of Israel).
- For 2022, Sukkot ends on nightfall, 16 October (or 17 October outside of Israel).
- For 2023, Sukkot ends on nightfall, 6 October (or 7 October outside of Israel).
- For 2024, Sukkot ends on nightfall, 23 October (or 24 October outside of Israel).

Comparing these end dates:
- The earliest end date is 6 October 2023.
- The latest end date is 23 October 2024.

Therefore, Sukkot occurs latest in the year in 2024.

Final Answer: Sukkot occurs latest in the year in 2024.",yyyy
16,By how many days did the Black Friday dates differ between 2022 and 2021?,1,holiday,214,"To find out by how many days the Black Friday dates differed between 2022 and 2021, we need to compare the specific dates for each year.

From the table:
- The Black Friday date for 2021 was November 26.
- The Black Friday date for 2022 was November 25.

Now, let's calculate the difference:
- Both years fall in November.
- In 2021, it was on the 26th.
- In 2022, it was on the 25th.

The difference is one day.

Final Answer: The Black Friday dates differed by one day between 2022 and 2021.",<num_days>
17,By how many days did the National Election Day dates differ in 2022 and 2023?,1,holiday,209,"To find out by how many days the National Election Day dates differed between 2022 and 2023, we need to follow these steps:

1. Identify the date of National Election Day for both years.
   - For 2022, the date is November 8.
   - For 2023, the date is November 7.

2. Calculate the difference between the two dates.
   - Since both dates fall on different days of the same month, we can simply subtract one day from the other.
   - The difference is 8 - 7 = 1 day.

Therefore, the National Election Day dates differed by 1 day in 2022 and 2023.

Final Answer: The National Election Day dates differed by 1 day in 2022 and 2023.",<num_days>
18,At what age did Dhanraj Pillay compete in his first Asian Games?,22,hockey,485,"To determine at what age Dhanraj Pillay competed in his first Asian Games, we need to follow these steps:

1. Identify Dhanraj Pillay's birth year from the personal information.
2. Find the earliest mentioned Asian Games participation year.
3. Calculate the age based on the difference between the participation year and birth year.

Step 1: From the ""Personal information"" section:
- Full name: Dhanraj Pillay
- Born: 16 July 1968

Step 2: From the ""Asian Games"" section:
- The earliest mentioned Asian Games is the Silver medal in 1990 Beijing.

Step 3: Calculating the age:
- Birth year: 1968
- First Asian Games: 1990
- Age in 1990 = 1990 - 1968 = 22 years old

Since he was born on July 16th, he would have turned 22 in 1990 if the games were after that date. Given that the Asian Games in Beijing took place in 1990, it is safe to assume he was 22 during that event.

Final Answer: Dhanraj Pillay was 22 years old when he competed in his first Asian Games.",<num_years>
19,At what age did Dhanraj Pillay join the National team?,21,hockey,485,"To determine at what age Dhanraj Pillay joined the national team, we need to follow these steps:

1. Identify Dhanraj Pillay's birth year from the personal information section.
2. Determine when he started playing for the national team from the national team section.
3. Calculate his age at the start of his national team career.

Step 1: From the Personal Information section:
- Dhanraj Pillay was born on July 16, 1968.

Step 2: From the National Team section:
- The earliest mention of his participation in the national team is 1989.

Step 3: Calculate his age in 1989:
- He would have turned 21 years old in July 1989 since he was born in 1968.

Therefore, Dhanraj Pillay joined the national team at the age of 21.

Final Answer: Dhanraj Pillay joined the national team at the age of 21.",<num_years>
20,At what age did Dhanraj Pillay play for Indian Gymkhana?,24,hockey,485,"To determine the age at which Dhanraj Pillay played for Indian Gymkhana, we need to follow these steps:

1. Find out when Dhanraj Pillay started playing for Indian Gymkhana from the ""Senior career"" section.
   - From the table, it shows he played for Indian Gymkhana from 1992 to 1993.

2. Determine Dhanraj Pillay's birth year from his ""Personal information"".
   - The table indicates he was born on July 16, 1968.

3. Calculate Dhanraj Pillay's age during the period he played for Indian Gymkhana.
   - For 1992: 1992 - 1968 = 24 years old.
   - For 1993: 1993 - 1968 = 25 years old.

Therefore, Dhanraj Pillay was 24-25 years old when he played for Indian Gymkhana.

Final Answer: Dhanraj Pillay was 24-25 years old when he played for Indian Gymkhana.",<num_years>
21,At what age did Don Bradman join his second domestic team?,27,cricket,527,"To find out at what age Don Bradman joined his second domestic team, we need to follow these steps:

1. Identify Don Bradman's birth year from the personal information.
2. Determine the years he played for his first domestic team.
3. Find out when he started playing for his second domestic team.
4. Calculate his age when he began playing for his second team.

Step 1: From the personal information, we see that Don Bradman was born on 27 August 1908.

Step 2: According to the domestic team information, his first team was New South Wales, which he played for from 1927/28 to 1933/34.

Step 3: His second domestic team was South Australia, starting in the season 1935/36.

Step 4: To calculate his age when he joined South Australia, we need to consider that the seasons run from June to May. So, the 1935/36 season would start in June 1935. Since he was born in 1908, we can calculate his age in June 1935:
   - He would have had his 27th birthday in August 1935.
   - Therefore, he would be 26 years old in June 1935.

Final Answer: Don Bradman joined his second domestic team, South Australia, at the age of 26.",<num_years>
22,At what age did Don Bradman play for the national side?,20,cricket,527,"To determine at what age Don Bradman played for the national side, we need to follow these steps:

1. Identify when Don Bradman started playing for the national side.
2. Determine Don Bradman's birth year.
3. Calculate his age by subtracting his birth year from the year he started playing for the national side.

Step 1: From the ""International information"" section of the table, we can see that Don Bradman's Test debut (which means his first game for the national side) was on 30 November 1928.

Step 2: In the ""Personal information"" section, it states that Don Bradman was born on 27 August 1908.

Step 3: To calculate his age when he made his debut, we subtract his birth year from the year of his debut:
1928 - 1908 = 20 years

Therefore, Don Bradman was 20 years old when he started playing for the national side.

Final Answer: Don Bradman was 20 years old when he started playing for the national side.",<num_years>
23,At what age did Don Bradman play his last Test?,40,cricket,527,"To find out at what age Don Bradman played his last Test, we need to follow these steps:

1. Identify Don Bradman's date of birth.
2. Determine the date of his last Test match.
3. Calculate the age based on these dates.

Step 1: From the personal information section, we see that Don Bradman was born on 27 August 1908.

Step 2: From the international information section, we learn that his last Test match was played on 18 August 1948.

Step 3: To calculate his age during his last Test match:
- Subtract the year of birth from the year of the last Test: 1948 - 1908 = 40 years.
- Since both the month and day (August 27) fall before August 18, he had already turned 40 years old by the time of his last Test match.

Therefore, Don Bradman was 40 years old when he played his last Test match.

Final Answer: Don Bradman was 40 years old when he played his last Test.",<num_years>
24,At what age did Eddy Merckx last win 34 individual stages at the Tour de France?,30,cycling,635,"First, let's identify the key information we need from the table to answer this question:

1. We're looking for Eddy Merckx's last win of 34 individual stages at the Tour de France.
2. The table provides a list of his achievements in the Tour de France under the ""Grand Tours"" section.

Now, let's examine the relevant information:

- Under the Tour de France section, it lists individual stage wins as: ""(1969-1972, 1974, 1975)""
- This means that he won stages in those years, but it doesn't specify how many he won each year.
- The question specifies 34 individual stages, but the table doesn't break down the number of stage wins per year.
- However, based on the years provided, the latest year mentioned is 1975.

Since the exact year when he won the 34th stage isn't specified, we can only determine the latest year he was winning stages at the Tour de France based on the information given.

Finally, we need to calculate Eddy Merckx's age in 1975:
- Born on 17 June 1945
- In 1975, he would have been 30 years old (as of December 1975).

Final Answer: Eddy Merckx was 30 years old when he last won individual stages at the Tour de France according to the information provided, though the exact count of 34 stages isn't specified yearly.",<num_years>
25,At what age did Eddy Merckx win gold at the 1964 World Championships?,19,cycling,635,"To determine Eddy Merckx's age when he won gold at the 1964 World Championships, we need to follow these steps:

1. Identify Eddy Merckx's birth year from the personal information section.
2. Calculate his age in 1964.

Step 1: From the ""Personal information"" section, we see that Eddy Merckx was born on 17 June 1945.

Step 2: To calculate his age in 1964:
- The difference between 1964 and 1945 is 19 years.
- Since the exact date of the event (Sallanches World Championships) isn't specified but it took place in 1964, we can assume it happened sometime during that year. Given Merckx's birthday is in June, he would have turned 19 in June 1964, making him 19 years old for most of the year.

Therefore, Eddy Merckx was 19 years old when he won gold at the 1964 World Championships.

Final Answer: Eddy Merckx was 19 years old when he won gold at the 1964 World Championships.",<num_years>
26,What year did Rubens Barrichello have his best finish in his Stock Car Brasil career?,2014,f1,51,"To find the year when Rubens Barrichello had his best finish in his Stock Car Brasil career, we should look for information related to his performance in this specific racing series.

From the provided data:
- Under ""Stock Car Brasil career,"" there is a row labeled ""Best finish in the championship.""
- The value associated with this label is ""1st in 2014.""

This indicates that Rubens Barrichello's best finish in the Stock Car Brasil championship was first place, and it occurred in the year 2014.

Final Answer: 2014",yyyy
27,At what age did Farag turn professional?,17,squash,106,"To determine at what age Ali Farag turned professional, we need to follow these steps:

1. Find Ali Farag's birth year from the information provided.
2. Find the year he turned professional.
3. Calculate his age when he turned professional by subtracting his birth year from the year he turned professional.

Step 1: From the table, Ali Farag's birth date is listed as 22 April 1992.

Step 2: According to the table, Ali Farag turned pro in 2009.

Step 3: Subtract his birth year from the year he turned professional:
2009 (year turned professional) - 1992 (birth year) = 17 years old

Therefore, Ali Farag turned professional at the age of 17.

Final Answer: 17",<num_years>
28,At what age did Gagan Ajit Singh win a medal at the Asian Games?,22,hockey,486,"To determine at what age Gagan Ajit Singh won a medal at the Asian Games, we need to follow these steps:

1. Identify the year when he won a medal at the Asian Games.
2. Calculate his age during that year based on his birth date.

Step 1: From the table, under ""Asian Games"", it states:
- Silver medal - second place | 2002 Busan | Team

So, he won a medal at the Asian Games in 2002.

Step 2: His birth date is given as 9 December 1980. To calculate his age in 2002:
- In 2002, from January to December, he would be 21 years old for most of the year.
- Since the event took place in Busan in late October, he had already turned 22 that year.

Therefore, Gagan Ajit Singh was 22 years old when he won a medal at the Asian Games.

Final Answer: Gagan Ajit Singh was 22 years old when he won a medal at the Asian Games.",<num_years>
29,At what age did Gagan Ajit Singh win a medal at the Champions Challenge?,21,hockey,486,"To determine the age of Gagan Ajit Singh when he won a medal at the Champions Challenge, we need to follow these steps:

1. Identify the year Gagan Ajit Singh won a medal at the Champions Challenge.
2. Calculate his age based on his birth year and the year of the medal win.

Step 1: Identifying the year of the Champions Challenge medal win
From the table:
- Gagan Ajit Singh won a gold medal at the Champions Challenge in 2001.

Step 2: Calculating his age
- Gagan Ajit Singh was born on December 9, 1980.
- The event took place in 2001.
- Since the exact date within the year isn't provided for the event, we'll assume it occurred after his birthday for simplicity. Thus, he would have turned 21 in that year.

Final Answer: Gagan Ajit Singh was 21 years old when he won a medal at the Champions Challenge.",<num_years>
30,At what age did Haguroyama Masaji achieve his highest rank?,26,sumo,137,"To determine the age at which Haguroyama Masaji achieved his highest rank, we need to follow these steps:

1. Identify his birth year and calculate his age when he achieved his highest rank.
2. Determine his highest rank and the year it was achieved.
3. Calculate the age based on the birth year and the year he achieved his highest rank.

Step 1: Birth Year and Age Calculation
- Born: November 18, 1914

Step 2: Highest Rank and Year Achieved
- Highest rank: Yokozuna
- Date achieved: May, 1941

Step 3: Calculate Age
To calculate the age in May 1941:
- From November 18, 1914, to November 18, 1941, is 27 years.
- Since he became Yokozuna in May 1941, he had already turned 27 that year.

Final Answer: Haguroyama Masaji achieved his highest rank of Yokozuna at the age of 27.",<num_years>
31,At what age did Haguroyama Masaji receive his highest ranking?,27,sumo,137,"To determine the age at which Haguroyama Masaji received his highest ranking, we need to follow these steps:

1. Identify the highest rank he achieved.
2. Find out when he achieved this rank.
3. Calculate his age at that time based on his birth year.

Step 1: The highest rank mentioned in the career section is Yokozuna, which is noted as his highest rank.

Step 2: According to the table, he achieved the Yokozuna rank in May 1941.

Step 3: Now, we calculate his age in May 1941. He was born on November 18, 1914. From November 18, 1914, to May 1941, he would be 26 years old.

Therefore, the final answer is:
Final Answer: 26",<num_years>
32,By how many days do the dates of Black Friday differ between 2021 and 2024?,3,holiday,214,"To find out how many days the dates of Black Friday differ between 2021 and 2024, we need to follow these steps:

1. Identify the date for Black Friday in 2021.
2. Identify the date for Black Friday in 2024.
3. Calculate the difference in days between these two dates.

Step 1: The date for Black Friday in 2021 is November 26, as stated in the table.

Step 2: The date for Black Friday in 2024 is November 29, according to the table information.

Step 3: To calculate the difference in days:
- Both dates are in the same month (November).
- Subtract the smaller day number from the larger one: 29 - 26 = 3 days.

Therefore, the dates of Black Friday differ by 3 days between 2021 and 2024.

Final Answer: 3 days",<num_days>
33,How many days after being completed was the Maori commissioned?,5,ship,1111,"To find out how many days passed between the completion and commissioning of HMS Maori, we need to look at the dates provided for these events in the 'History' section of the table.

- The ship was completed on 30 November 1938.
- The ship was commissioned on 5 December 1938.

Now, let's calculate the number of days:

- From 30 November to 31 December is 5 days (including both start and end dates).

Final Answer: 5 days",<num_days>
34,At what age did Haguroyama Masaji retire?,39,sumo,137,"To determine at what age Haguroyama Masaji retired, we need to follow these steps:

1. Identify the retirement date: According to the career section, Haguroyama Masaji retired in September, 1953.
2. Identify the birth date: From the personal information section, we know that he was born on November 18, 1914.
3. Calculate his age at retirement: To do this, we subtract the birth year from the retirement year and adjust for the month and day if necessary.

Let's break down the calculation:
- Retirement year: 1953
- Birth year: 1914
- Age in years: 1953 - 1914 = 39 years
- Since the retirement month (September) comes before the birth month (November), we don't add another year to the age.

Therefore, Haguroyama Masaji retired at the age of 39.

Final Answer: 39",<num_years>
35,At what age did Jenson Button become active in his career?,20,f1,259,"To determine at what age Jenson Button became active in his Formula One career, we need to look at two key pieces of information from the table:

1. His birth date.
2. The start of his active years in Formula One.

Step 1: Identify Jenson Button's birth date.
From the ""Born"" section, we can see that Jenson Button was born on 19 January 1980.

Step 2: Identify when he started his active years in Formula One.
From the ""Formula One World Championship career"" section, under ""Active years"", it states ""2000-2017"".

Step 3: Calculate his age when he started his career.
Since Jenson Button was born on January 19, 1980, and his active years began in 2000, we calculate his age as follows:
- In 1980, he was 0 years old.
- By the end of 1999, he would have turned 19 years old.
- Therefore, when he started his career in 2000, he was 20 years old.

Final Answer: Jenson Button became active in his career at the age of 20.",<num_years>
36,At what age did Jenson Button win his first Hungarian Grand Prix?,26,f1,259,"To find out at what age Jenson Button won his first Hungarian Grand Prix, we need to follow these steps:

1. Identify the year he won his first Hungarian Grand Prix.
2. Calculate his age based on his birth year.

Step 1: According to the information provided in the table, under the Formula One World Championship career section:
- The ""First win"" is listed as ""2006 Hungarian Grand Prix"".

So, Jenson Button won his first Hungarian Grand Prix in 2006.

Step 2: To calculate his age in 2006, we look at his birth year, which is given as 1980.
- Age in 2006 = Year of winning - Birth year = 2006 - 1980 = 26 years old.

Final Answer: Jenson Button was 26 years old when he won his first Hungarian Grand Prix.",<num_years>
37,At what age did Jenson Button win his last Brazilian Grand Prix?,32,f1,259,"To find out the age of Jenson Button when he won his last Brazilian Grand Prix, we need to follow these steps:

1. Identify the year of Jenson Button's last Brazilian Grand Prix win.
2. Calculate Jenson Button's age that year.

Step 1: Identifying the year of the last Brazilian Grand Prix win:
From the information provided in the Formula One World Championship career section, we can see that the last win was the 2012 Brazilian Grand Prix.

Step 2: Calculating Jenson Button's age in 2012:
We know from the 'Born' section that Jenson Button was born on 19 January 1980. To calculate his age in 2012:
- In 2012, he would have turned 32 years old since he had already had his birthday in January before the Brazilian Grand Prix.

Final Answer: Jenson Button was 32 years old when he won his last Brazilian Grand Prix.",<num_years>
38,How many days after being launched was the Maori commissioned?,459,ship,1111,"To find out how many days after being launched the Maori was commissioned, we need to calculate the difference between the launch date and the commissioning date.

1. Launch date: 2 September 1937
2. Commissioning date: 5 December 1938

Let's break it down month by month from September 1937 to December 1938:

- From September 2, 1937, to September 30, 1937: 30 - 2 = 28 days
- October 1937: 31 days
- November 1937: 30 days
- December 1937: 31 days
- January 1938: 31 days
- February 1938: 28 days (assuming it's not a leap year)
- March 1938: 31 days
- April 1938: 30 days
- May 1938: 31 days
- June 1938: 30 days
- July 1938: 31 days
- August 1938: 31 days
- September 1938: 30 days
- October 1938: 31 days
- November 1938: 30 days
- From December 1, 1938, to December 5, 1938: 5 days

Now let's sum these up:
28 + 31 + 30 + 31 + 31 + 28 + 31 + 30 + 31 + 30 + 31 + 31 + 30 + 31 + 30 + 5 = 461 days

Final Answer: The Maori was commissioned 461 days after it was launched.",<num_days>
39,At what age did Kimi Räikkönen enter his first Formula One World Championship?,22,f1,344,"To determine at what age Kimi Räikkönen entered his first Formula One World Championship, we need to follow these steps:

1. Identify Kimi Räikkönen's birth date.
2. Find out when he made his first Formula One World Championship entry.

Step 1: From the 'Born' row of the 'Kimi Räikkönen' section, we see that Kimi Räikkönen was born on 17 October 1979.

Step 2: In the 'Formula One World Championship career' section, under the 'First entry' row, it states that his first entry was the 2001 Australian Grand Prix.

Now, let's calculate how old he was in 2001:
- He was born in 1979.
- His first entry into the championship was in 2001.
- Therefore, he was 2001 - 1979 = 22 years old when he entered his first Formula One World Championship.

Final Answer: Kimi Räikkönen was 22 years old when he entered his first Formula One World Championship.",<num_years>
40,At what age did Kimi Räikkönen get divorced?,35,f1,344,"To determine at what age Kimi Räikkönen got divorced, we need to follow these steps:

1. Identify the date of his divorce.
2. Calculate his age at that time.

Step 1: From the table, we can see that Kimi Räikkönen's divorce from Jenni Dahlman occurred in 2014.

Step 2: To calculate his age in 2014, we subtract his birth year (1979) from the year of divorce (2014).
Age in 2014 = 2014 - 1979 = 35

Therefore, Kimi Räikkönen was 35 years old when he got divorced.

Final Answer: Kimi Räikkönen was 35 years old when he got divorced.",<num_years>
41,At what age did Kimi Räikkönen win his first Formula One World Championship?,24,f1,344,"To determine the age at which Kimi Räikkönen won his first Formula One World Championship, we need to follow these steps:

1. Identify when he won his first Formula One World Championship.
2. Find out when he was born.
3. Calculate his age at that time.

Step 1: From the table, under ""Formula One World Championship career,"" it's mentioned that Räikkönen won one championship in 2007.

Step 2: In the ""category"" section, it's stated that Kimi Räikkönen was born on 17 October 1979.

Step 3: To calculate his age during the 2007 championship:
- He was born in 1979.
- The championship year was 2007.
- Therefore, he would have been 2007 - 1979 = 28 years old when he won his first Formula One World Championship.

Final Answer: Kimi Räikkönen was 28 years old when he won his first Formula One World Championship.",<num_years>
42,At what age did Mohamed El Shorbagy turn pro?,15,squash,108,"To determine at what age Mohamed El Shorbagy turned pro, we need to follow these steps:

1. Find his birth year from the information provided.
2. Find the year he turned professional.
3. Calculate the difference between these two years.

Step 1: From the table, we can see that Mohamed El Shorbagy was born on January 12, 1991.

Step 2: The table also provides the year when he turned pro, which is 2006.

Step 3: To find out how old he was when he turned pro, we subtract his birth year from the year he turned pro:
2006 - 1991 = 15

So, Mohamed El Shorbagy turned pro at the age of 15.

Final Answer: Mohamed El Shorbagy turned pro at the age of 15.",<num_years>
43,At what age did Mohamed El Shorbagy win the World Team Championship?,20,squash,108,"To find out at what age Mohamed El Shorbagy won the World Team Championship, we need to follow these steps:

1. Identify when he won the World Team Championship from the table.
2. Calculate his age at that time based on his birth year.

Step 1: From the table, under ""World Team Championships"", we can see that El Shorbagy won a Gold medal in the Team event in 2011 in Paderborn.

Step 2: His birth year is given as 1991. To calculate his age in 2011:
Age = Year of winning - Birth year
     = 2011 - 1991
     = 20 years old

Therefore, Mohamed El Shorbagy was 20 years old when he won the World Team Championship.

Final Answer: Mohamed El Shorbagy was 20 years old when he won the World Team Championship.",<num_years>
44,How long in months did it last as Adal?,17,political party,932,"To find out how long the Adal political party lasted as Adal, we need to look at two dates:
1. The date when it became Adal.
2. The date when it was dissolved.

From the table:
1. Adal became Adal on 5 November 2020 (""(as Adal)"").
2. It was dissolved on 26 April 2022 (""Dissolved"").

Now let's calculate the duration from November 5, 2020, to April 26, 2022:
- From November 5, 2020, to November 5, 2021, is exactly one year.
- From November 5, 2021, to April 26, 2022, is about 5 months and 21 days.

So, the total duration is approximately 1 year and 5 months. Converting this into months:
- 1 year = 12 months
- Adding 5 months gives us a total of 17 months.

Final Answer: Adal lasted for 17 months as Adal.",<num_months>
