id,question,answer,category,table_id,output,answer_format
10,Around which year will the next orbital period begin starting from the time of perihelion?,2206,planet,1138,"To determine around which year the next orbital period of Neptune will begin, starting from the time of perihelion, we need to follow these steps:

1. **Identify the Time of Perihelion**: The table provides the time of perihelion as 2042-Sep-04. This is the starting point for our calculation.

2. **Understand Orbital Period**: The orbital period of Neptune, as given in the table, is 164.8 years. This is the time it takes for Neptune to complete one full orbit around the Sun.

3. **Calculate the Next Orbital Period Start**: To find when the next orbital period will begin, we need to add the orbital period to the time of perihelion. Since the orbital period is 164.8 years, we add this to 2042.

4. **Perform the Calculation**: 
   - Start year: 2042
   - Orbital period: 164.8 years
   - Next perihelion year = 2042 + 164.8

5. **Execute the Addition**:
   - 2042 + 164.8 = 2206.8

Given that the result is 2206.8, we",yyyy
11,"Between 2021 and 2024, how many years does Mardi Gras take place in February?",3,holiday,218,"To determine how many years Mardi Gras takes place in February between 2021 and 2024, let's examine the dates provided for each year:

1. **2021 date**: 16 February - This is in February.
2. **2022 date**: 1 March - This is in March, not February.
3. **2023 date**: 21 February - This is in February.
4. **2024 date**: 13 February - This is in February.

Now, let's count the years when Mardi Gras falls in February:
- 2021: Yes
- 2022: No
- 2023: Yes
- 2024: Yes

Out of the four years from 2021 to 2024, Mardi Gras takes place in February in 3 of those years.

Final Answer: 3",<num_years>
12,"Between 2021 and 2024, which year does Purim occur the earliest in the year?",2021,holiday,206,"To determine which year Purim occurs the earliest in the year between 2021 and 2024, we need to compare the dates of Purim for each of these years.

1. **2021 date**: Sunset, 25 February - nightfall, 26 February
2. **2022 date**: Sunset, 16 March - nightfall, 17 March
3. **2023 date**: Sunset, 6 March - nightfall, 7 March
4. **2024 date**: Sunset, 23 March - nightfall, 24 March

Comparing these dates:
- 25 February is earlier than 16 March, 6 March, and 23 March.
- However, 6 March is earlier than 16 March and 23 March but later than 25 February.

Therefore, Purim occurs the earliest in the year in **2021**, as February 25 is the earliest date among the options provided.

Final Answer: 2021",yyyy
13,"Between 2021 and 2024, which year does Purim occur the latest in the year?",2024,holiday,206,"To determine which year Purim occurs the latest in the year between 2021 and 2024, we need to compare the dates of Purim for each year.

1. **2021 date**: Sunset, 25 February - nightfall, 26 February
2. **2022 date**: Sunset, 16 March - nightfall, 17 March
3. **2023 date**: Sunset, 6 March - nightfall, 7 March
4. **2024 date**: Sunset, 23 March - nightfall, 24 March

Comparing these dates:
- 2021: Late February
- 2022: Mid-March
- 2023: Early March
- 2024: Late March

Given these comparisons, Purim in 2024 occurs the latest in the year, as it falls on March 23-24, which is later than the dates in the other years.

Final Answer: 2024",yyyy
14,"Between 2021 and 2024, which year does Sukkot occur earliest in the year?",2021,holiday,219,"To determine which year Sukkot occurs earliest in the year between 2021 and 2024, we need to compare the start dates of Sukkot for each of these years.

1. **2021 date**: Sunset, 20 September
2. **2022 date**: Sunset, 9 October
3. **2023 date**: Sunset, 29 September
4. **2024 date**: Sunset, 16 October

Now, let's compare these dates:

- September is earlier than October, so 2021's date (20 September) is the earliest.
- Among the October dates, 9 October (2022) is earlier than 16 October (2024) and 29 September (2023) is actually in September, making it earlier than all October dates but later than 2021's date.

Given this comparison, the year Sukkot occurs earliest in the year is 2021, as its start date (20 September) falls before the start dates of the subsequent years.

Final Answer: 2021",yyyy
15,"Between 2021 and 2024, which year does Sukkot occur latest in the year?",2024,holiday,219,"To find out which year Sukkot occurs latest in the year between 2021 and 2024, we need to compare the dates of Sukkot for each of these years.

1. **2021 dates**: Sunset, 20 September - nightfall, 27 September.
2. **2022 dates**: Sunset, 9 October - nightfall, 16 October.
3. **2023 dates**: Sunset, 29 September - nightfall, 6 October.
4. **2024 dates**: Sunset, 16 October - nightfall, 23 October.

Comparing these dates, we see that:
- 2021 Sukkot ends on September 27.
- 2022 Sukkot ends on October 16.
- 2023 Sukkot ends on October 6.
- 2024 Sukkot ends on October 23.

Therefore, Sukkot in 2024 occurs the latest in the year compared to the other years listed.

Final Answer: 2024",yyyy
16,By how many days did the Black Friday dates differ between 2022 and 2021?,1,holiday,214,"To find out by how many days the Black Friday dates differed between 2022 and 2021, we need to compare the dates of Black Friday for these two years.

1. **Identify the Black Friday dates for 2021 and 2022:**
   - The Black Friday date for 2021 was November 26.
   - The Black Friday date for 2022 was November 25.

2. **Calculate the difference:**
   - To find the difference, we subtract the earlier date from the later date.
   - November 26, 2021, to November 25, 2022, is essentially moving one day back in the calendar from 2021 to 2022.

3. **Determine the number of days:**
   - Since Black Friday in 2022 was on November 25 and in 2021 it was on November 26, the difference is 1 day.

Therefore, the Black Friday dates differed by 1 day between 2022 and 2021.

Final Answer: 1",<num_days>
17,By how many days did the National Election Day dates differ in 2022 and 2023?,1,holiday,209,"To find out by how many days the National Election Day dates differed in 2022 and 2023, we first need to identify the dates for National Election Day in both years.

1. **Identify the 2022 National Election Day date**: According to the table, the 2022 date for National Election Day is November 8.
2. **Identify the 2023 National Election Day date**: According to the table, the 2023 date for National Election Day is November 7.
3. **Calculate the difference**: To find the difference, we subtract the earlier date from the later date. November 8 (2022) - November 7 (2023) = 1 day.

However, since we're calculating the difference in days and not considering which year is first, we simply look at the absolute difference between the two dates.

Therefore, the National Election Day dates in 2022 and 2023 differ by 1 day.

Final Answer: 1",<num_days>
18,At what age did Dhanraj Pillay compete in his first Asian Games?,22,hockey,485,"To determine the age at which Dhanraj Pillay competed in his first Asian Games, we need to follow these steps:

1. **Identify the year of his first Asian Games**: According to the table, Dhanraj Pillay's first Asian Games was in 1990, in Beijing.

2. **Determine Dhanraj Pillay's birth year**: The table states that Dhanraj Pillay was born on July 16, 1968.

3. **Calculate his age in 1990**: To find his age during the 1990 Asian Games, subtract his birth year from the year of the event. 
   - 1990 (year of the event) - 1968 (birth year) = 22 years.

Therefore, Dhanraj Pillay was 22 years old when he competed in his first Asian Games.

Final Answer: 22",<num_years>
19,At what age did Dhanraj Pillay join the National team?,21,hockey,485,"To find out at what age Dhanraj Pillay joined the national team, we need to follow these steps:

1. Identify the year Dhanraj Pillay joined the national team.
2. Identify Dhanraj Pillay's birth year.
3. Calculate the age by subtracting the birth year from the year he joined the national team.

From the table, under ""National team"", it is mentioned that Dhanraj Pillay played for India from 1989 to 2004. Therefore, he joined the national team in 1989.

His birth year is given as 1968.

Now, to calculate the age at which he joined the national team: 
1989 (year joined) - 1968 (birth year) = 21 years.

Therefore, Dhanraj Pillay was 21 years old when he joined the national team.

Final Answer: 21",<num_years>
20,At what age did Dhanraj Pillay play for Indian Gymkhana?,24,hockey,485,"To determine the age at which Dhanraj Pillay played for Indian Gymkhana, we first need to establish the year he played for the team and his birth year.

1. **Identify the year Dhanraj Pillay played for Indian Gymkhana**: According to the table under ""Senior career"", Dhanraj Pillay played for Indian Gymkhana from 1992 to 1993.

2. **Identify Dhanraj Pillay's birth year**: From the ""Personal information"" section, we find that Dhanraj Pillay was born on July 16, 1968.

3. **Calculate the age**: Since Dhanraj Pillay played for Indian Gymkhana from 1992 to 1993, we calculate his age for both years.
   - In 1992, his age would be 1992 - 1968 = 24 years old.
   - In 1993, his age would be 1993 - 1968 = 25 years old.

Given that the question asks for the age at which he played and considering the duration of his play (1992-1993), Dhanraj Pillay was 24 to 25 years old when he played for Indian Gymkhana.

",<num_years>
21,At what age did Don Bradman join his second domestic team?,27,cricket,527,"To find out at what age Don Bradman joined his second domestic team, we first need to identify his second domestic team and the year he joined it. According to the table, his domestic teams were:

1. New South Wales (1927/28-1933/34)
2. South Australia (1935/36-1948/49)

So, his second domestic team was South Australia, which he joined in the 1935/36 season.

Next, we need to determine Don Bradman's age at that time. He was born on 27 August 1908. 

When he joined South Australia in 1935, we calculate his age as follows:
- If he joined at the beginning of the 1935/36 season (assuming around August or September 1935, given it's a cricket season which typically starts in the Southern Hemisphere's spring), his age would be approximately 27 years old, since his birthday (August 27) would have just passed or was about to occur.

Therefore, Don Bradman was approximately 27 years old when he joined his second domestic team, South Australia.

Final Answer: 27",<num_years>
22,At what age did Don Bradman play for the national side?,20,cricket,527,"To determine at what age Don Bradman played for the national side, we need to consider the information provided about his birthdate and the years he played for the national side.

1. **Birthdate**: Don Bradman was born on 27 August 1908.
2. **National Side Debut**: He made his Test debut for Australia on 30 November 1928.

Given this information, we calculate his age at the time of his debut as follows:

- Born: 27 August 1908
- Debut: 30 November 1928

From August 1908 to August 1928, Don Bradman would have been 20 years old. Since his debut was in November 1928, which is after August, we need to consider the additional months:

- August to November is 3 months.

Therefore, at the time of his debut on 30 November 1928, Don Bradman was 20 years old.

Final Answer: 20",<num_years>
23,At what age did Don Bradman play his last Test?,40,cricket,527,"To determine the age at which Don Bradman played his last Test, we need to follow these steps:

1. Identify the date of Don Bradman's last Test match.
2. Identify Don Bradman's birthdate.
3. Calculate the age of Don Bradman at the time of his last Test match.

Step 1: The date of Don Bradman's last Test match is given in the table as ""18 August 1948"".

Step 2: Don Bradman's birthdate is given in the table as ""27 August 1908"".

Step 3: To calculate the age, we subtract the birth year from the year of the last Test and then consider the months and days. 
- Don Bradman was born in 1908 and played his last Test in 1948, so he was 39 years old at the time of his last Test (1948 - 1908 = 40 years). However, since his birthday is on August 27 and his last Test was on August 18, he had not yet had his 40th birthday.

Therefore, when Don Bradman played his last Test on August 18, 1948, he was still 39 years old.

Final Answer: 39",<num_years>
24,At what age did Eddy Merckx last win 34 individual stages at the Tour de France?,30,cycling,635,"To determine at what age Eddy Merckx last won 34 individual stages at the Tour de France, we first need to establish the years he won these stages and then calculate his age for the last of these wins.

1. **Identify the years Eddy Merckx won individual stages at the Tour de France:** According to the table, Eddy Merckx won 34 individual stages at the Tour de France in the years 1969-1972, 1974, and 1975.

2. **Determine the last year he won an individual stage:** The last year mentioned for winning individual stages is 1975.

3. **Calculate Eddy Merckx's age in 1975:** Eddy Merckx was born on June 17, 1945. Therefore, in 1975, he would have been 30 years old.

So, Eddy Merckx was 30 years old when he last won an individual stage at the Tour de France, as part of his cumulative total of 34 stage wins.

Final Answer: 30",<num_years>
25,At what age did Eddy Merckx win gold at the 1964 World Championships?,19,cycling,635,"To find out at what age Eddy Merckx won gold at the 1964 World Championships, we need to follow these steps:

1. Determine the year Eddy Merckx won the gold medal: According to the information provided, Eddy Merckx won the gold medal at the 1964 World Championships in the amateurs' road race.

2. Determine Eddy Merckx's birth year: The table states that Eddy Merckx was born on June 17, 1945.

3. Calculate Eddy Merckx's age at the time of winning the gold medal: To find out how old Eddy Merckx was when he won the gold medal in 1964, we subtract his birth year from the year he won the medal. 

So, 1964 - 1945 = 19 years old.

Therefore, Eddy Merckx was 19 years old when he won the gold medal at the 1964 World Championships.

Final Answer: 19",<num_years>
26,What year did Rubens Barrichello have his best finish in his Stock Car Brasil career?,2014,f1,51,"To find the year when Rubens Barrichello had his best finish in his Stock Car Brasil career, we need to look at the information provided in the table under the ""Stock Car Brasil career"" section.

1. **Identify the relevant section**: The section that talks about his Stock Car Brasil career is where we will find the information about his best finish.

2. **Look for ""Best finish in the championship""**: This is the specific piece of information we are interested in. According to the table, his best finish in the championship was 1st.

3. **Find the year associated with the best finish**: The table also mentions that he achieved this 1st place finish in the year 2014.

Therefore, the year Rubens Barrichello had his best finish in his Stock Car Brasil career was 2014.

Final Answer: 2014",yyyy
27,At what age did Farag turn professional?,17,squash,106,"To determine at what age Ali Farag turned professional, we need to look at two key pieces of information from the table: his birthdate and the year he turned pro.

1. **Birthdate**: Ali Farag was born on April 22, 1992.
2. **Year Turned Pro**: He turned professional in 2009.

Now, let's calculate his age at the time he turned pro:

- Birth year: 1992
- Year turned pro: 2009

The difference between the year he turned pro and his birth year is 2009 - 1992 = 17 years.

Therefore, Ali Farag was 17 years old when he turned professional.

Final Answer: 17",<num_years>
28,At what age did Gagan Ajit Singh win a medal at the Asian Games?,22,hockey,486,"To determine at what age Gagan Ajit Singh won a medal at the Asian Games, we need to follow these steps:

1. Identify the year Gagan Ajit Singh won a medal at the Asian Games.
2. Determine Gagan Ajit Singh's age at that time.

From the table, we find that Gagan Ajit Singh won a silver medal at the 2002 Busan Asian Games.

Next, we need to calculate his age in 2002. According to the table, Gagan Ajit Singh was born on 9 December 1980.

So, in 2002, his age would be 2002 - 1980 = 22 years old.

Therefore, Gagan Ajit Singh was 22 years old when he won a medal at the Asian Games.

Final Answer: 22",<num_years>
29,At what age did Gagan Ajit Singh win a medal at the Champions Challenge?,21,hockey,486,"To find the age at which Gagan Ajit Singh won a medal at the Champions Challenge, we need to follow these steps:

1. Identify the year Gagan Ajit Singh won a medal at the Champions Challenge. According to the table, he won a gold medal at the 2001 Kuala Lumpur Champions Challenge.

2. Identify Gagan Ajit Singh's birth year. The table states he was born on 9 December 1980.

3. Calculate his age in 2001. Since he was born in 1980, in 2001, he would be 21 years old (2001 - 1980 = 21).

Therefore, Gagan Ajit Singh was 21 years old when he won a medal at the Champions Challenge.

Final Answer: 21",<num_years>
30,At what age did Haguroyama Masaji achieve his highest rank?,26,sumo,137,"To determine at what age Haguroyama Masaji achieved his highest rank, we need to follow these steps:

1. Identify the highest rank achieved by Haguroyama Masaji. According to the table, his highest rank was Yokozuna.
2. Note the month and year he achieved this rank. The table states he achieved the rank of Yokozuna in May 1941.
3. Determine his birth date to calculate his age at the time of achieving the highest rank. His birth date is given as November 18, 1914.
4. Calculate his age in May 1941. From November 1914 to May 1941, he would have been 26 years old, since his birthday (November) would have passed the previous year.

Final Answer: 26",<num_years>
31,At what age did Haguroyama Masaji receive his highest ranking?,27,sumo,137,"To find the age at which Haguroyama Masaji received his highest ranking, we need to follow these steps:

1. Identify the date when Haguroyama Masaji received his highest ranking. According to the table, his highest rank was Yokozuna, which he achieved in May 1941.

2. Identify Haguroyama Masaji's birthdate to calculate his age at the time of achieving the highest rank. The table states he was born on November 18, 1914.

3. Calculate the age by subtracting the birth year from the year he achieved the highest rank and then considering the months. Since he was born in November 1914 and achieved the rank in May 1941, we subtract 1914 from 1941 to get 27 years. However, because his birthday is in November and he achieved the rank in May, he was not yet 27 years old when he received the rank. Therefore, he was 26 years old when he became a Yokozuna.

Final Answer: 26",<num_years>
32,By how many days do the dates of Black Friday differ between 2021 and 2024?,3,holiday,214,"To find out how many days the dates of Black Friday differ between 2021 and 2024, we first need to identify the dates of Black Friday for those years and then calculate the difference.

1. **Identify the dates of Black Friday for 2021 and 2024:**
   - The date of Black Friday in 2021 was November 26.
   - The date of Black Friday in 2024 is November 29.

2. **Calculate the difference:**
   - To find the difference, we subtract the earlier date from the later date.
   - November 29 (2024) - November 26 (2021) = 3 days.

Therefore, the dates of Black Friday differ by 3 days between 2021 and 2024.

Final Answer: 3",<num_days>
33,How many days after being completed was the Maori commissioned?,5,ship,1111,"To find out how many days after being completed the Maori was commissioned, we need to look at the dates provided for when the Maori was completed and when it was commissioned.

1. The completion date of the Maori is given as 30 November 1938.
2. The commissioning date of the Maori is given as 5 December 1938.

Now, let's calculate the difference between these two dates:

- 30 November 1938 to 1 December 1938 = 1 day
- 1 December 1938 to 2 December 1938 = 1 day
- 2 December 1938 to 3 December 1938 = 1 day
- 3 December 1938 to 4 December 1938 = 1 day
- 4 December 1938 to 5 December 1938 = 1 day

So, from 30 November 1938 to 5 December 1938, there are 5 days.

Final Answer: 5 days",<num_days>
34,At what age did Haguroyama Masaji retire?,39,sumo,137,"To find the age at which Haguroyama Masaji retired, we need to follow these steps:

1. **Identify the retirement year**: According to the table, Haguroyama Masaji retired in September 1953.
2. **Identify the birth year**: His birth year is given as 1914.
3. **Calculate the age at retirement**: Subtract the birth year from the retirement year to find the age. However, since we are looking for the exact age, we also need to consider the months.

Given:
- Birthdate: November 18, 1914
- Retirement: September 1953

Since he retired in September 1953 and was born in November 1914, when he retired, he was not yet 39 years old because his birthday (November) had not arrived yet. 

The calculation:
1953 (retirement year) - 1914 (birth year) = 39 years

However, considering the months:
- He was born in November.
- He retired in September.

This means he was still 38 years old when he retired because he hadn't reached his 39th birthday yet.

Final Answer: 38",<num_years>
35,At what age did Jenson Button become active in his career?,20,f1,259,"To determine at what age Jenson Button became active in his career, we need to look at the information provided about his birthdate and the start of his active years in Formula One.

1. **Birthdate**: Jenson Button was born on January 19, 1980.
2. **Active Years in Formula One**: His active years in Formula One are listed as 2000-2017.

Given that his first active year in Formula One was 2000, we calculate his age at the start of his career as follows:

- Birth year: 1980
- First active year: 2000
- Age at the start of his career = 2000 - 1980 = 20 years old

Therefore, Jenson Button was 20 years old when he became active in his Formula One career.

Final Answer: 20",<num_years>
36,At what age did Jenson Button win his first Hungarian Grand Prix?,26,f1,259,"To find out at what age Jenson Button won his first Hungarian Grand Prix, we need to follow these steps:

1. **Identify the year Jenson Button won his first Hungarian Grand Prix**: According to the table, his first win was at the ""2006 Hungarian Grand Prix"".

2. **Determine Jenson Button's birth year**: The table states Jenson Button was born on ""19 January 1980"".

3. **Calculate Jenson Button's age at the time of his first Hungarian Grand Prix win**: To do this, we subtract his birth year from the year he won his first Hungarian Grand Prix. So, 2006 - 1980 = 26.

Therefore, Jenson Button was 26 years old when he won his first Hungarian Grand Prix.

Final Answer: 26",<num_years>
37,At what age did Jenson Button win his last Brazilian Grand Prix?,32,f1,259,"To find the age at which Jenson Button won his last Brazilian Grand Prix, we need to follow these steps:

1. **Identify the year of the last Brazilian Grand Prix win**: According to the table, Jenson Button's last win was at the 2012 Brazilian Grand Prix.

2. **Determine Jenson Button's birthdate**: The table states that Jenson Button was born on 19 January 1980.

3. **Calculate Jenson Button's age at the time of the last Brazilian Grand Prix win**: To find his age at the time of the win, we subtract his birth year from the year of the win and then consider the months. Since the win was in 2012 and he was born in 1980, the basic calculation is 2012 - 1980 = 32 years. However, because his birthday is in January and the Brazilian Grand Prix is typically held later in the year (often in November), we need to consider if he had his birthday before the race. Given that the race is after his birthday, he would have already turned 32 by the time of the race.

Therefore, Jenson Button was 32 years old when he won his last Brazilian Grand Prix.

Final Answer: 32",<num_years>
38,How many days after being launched was the Maori commissioned?,459,ship,1111,"To find out how many days after being launched the Maori was commissioned, we need to follow these steps:

1. Identify the launch date of the Maori.
2. Identify the commission date of the Maori.
3. Calculate the difference between these two dates in days.

From the table, we can see that:
- The Maori was launched on 2 September 1937.
- The Maori was commissioned on 5 December 1938.

Now, let's calculate the difference:
- From 2 September 1937 to 31 December 1937, there are 119 days (since September has 30 days, October has 31, November has 30, and December has 31).
- From 1 January 1938 to 5 December 1938, there are 338 days (since 1938 is not a leap year, January has 31 days, February has 28 days, March has 31 days, April has 30 days, May has 31 days, June has 30 days, July has 31 days, August has 31 days, September has 30 days, October has 31 days, November has 30 days, and from December 1 to December 5, there are",<num_days>
39,At what age did Kimi Räikkönen enter his first Formula One World Championship?,22,f1,344,"To find the age at which Kimi Räikkönen entered his first Formula One World Championship, we need to follow these steps:

1. Identify the year Kimi Räikkönen was born: According to the table, Kimi Räikkönen was born on October 17, 1979.
2. Identify the year Kimi Räikkönen entered his first Formula One World Championship: The table states that his first entry was the ""2001 Australian Grand Prix,"" which means he started in the year 2001.
3. Calculate Kimi Räikkönen's age at the time of his first Formula One World Championship entry: Since he was born on October 17, 1979, and entered his first championship in 2001, we calculate his age as follows:
   - If the 2001 Australian Grand Prix occurred before October 17, 2001, Kimi would have been 21 years old.
   - If the 2001 Australian Grand Prix occurred on or after October 17, 2001, Kimi would have been 22 years old.

Given that the Australian Grand Prix is typically one of the first races of the Formula One season and often takes place in March, it is",<num_years>
40,At what age did Kimi Räikkönen get divorced?,35,f1,344,"To find the age at which Kimi Räikkönen got divorced, we need to follow these steps:

1. **Identify the year of divorce**: According to the table, Kimi Räikkönen was married to Jenni Dahlman from 2004 until they divorced in 2014.

2. **Determine Kimi Räikkönen's birth year**: The table states that Kimi Räikkönen was born on October 17, 1979.

3. **Calculate Kimi Räikkönen's age at the time of divorce**: Since the divorce occurred in 2014 and Kimi Räikkönen was born in 1979, we subtract the birth year from the year of divorce to find his age. However, because his birthday is in October, we must consider whether he had his birthday before or after the divorce in 2014 to accurately determine his age at the time of divorce.

Given that the exact date of divorce is not specified, but assuming it happened after his birthday in October (as the year of divorce is given without specifying the month), we calculate his age as follows: 2014 - 1979 = 35 years old. If the divorce happened before his birthday",<num_years>
41,At what age did Kimi Räikkönen win his first Formula One World Championship?,24,f1,344,"To find the age at which Kimi Räikkönen won his first Formula One World Championship, we need to follow these steps:

1. Identify the year Kimi Räikkönen won his first Formula One World Championship.
2. Determine Kimi Räikkönen's birth year.
3. Calculate the age by subtracting the birth year from the year he won the championship.

From the table, we can see that:
- Kimi Räikkönen won his first (and only mentioned) Formula One World Championship in 2007.
- Kimi Räikkönen was born on October 17, 1979.

So, when he won the championship in 2007, we calculate his age as follows:
- Since he was born in 1979, in 2007, he would be 28 years old (2007 - 1979 = 28).

Therefore, Kimi Räikkönen was 28 years old when he won his first Formula One World Championship.

Final Answer: 28",<num_years>
